#pos.x,pos.y,pos.z
2.613036065542300168e+00,-1.625125209835183604e+00,6.514421660353497678e+00
2.652247480307731387e+00,-1.941820154342144500e+00,6.492469223746278217e+00
2.165597064996581445e+00,-1.901012551021615815e+00,6.781627193249363472e+00
2.578932012085953129e+00,-2.064254323048326345e+00,6.697575709940421618e+00
2.463937997136482316e+00,-1.963335309747711976e+00,6.612390215676350991e+00
2.161201896910409204e+00,-2.178805217566761598e+00,6.771933066171921034e+00
2.312220217437562564e+00,-2.376490595542879003e+00,6.529965100898214914e+00
1.880484042326674654e+00,-1.791375369625111347e+00,6.485242706509314559e+00
1.713500019533031438e+00,-1.993185329366387259e+00,6.911697606393836679e+00
1.925915040693168212e+00,-2.124287864972349560e+00,6.419833318080272910e+00
1.943902218777584512e+00,-2.208807531383653266e+00,6.485809135746173126e+00
1.375944710569750651e+00,-2.487943643653017567e+00,6.484668771829046996e+00
1.405344458443958722e+00,-2.430098402377632194e+00,6.598708547084081388e+00
1.293482159070142856e+00,-2.369578337518225997e+00,6.695712325751145499e+00
9.900688579583060145e-01,-2.455756418403846730e+00,6.519291715498608752e+00
1.098649072511843627e+00,-2.235008015357882627e+00,6.706475793534755425e+00
1.123662903731418083e+00,-2.294340162459611587e+00,6.439546046791905454e+00
8.423095057980903855e-01,-2.024231167009354238e+00,6.748870813617963371e+00
7.283650183005024870e-01,-1.895535892286904112e+00,6.508161094237905786e+00
4.564232847614845268e-01,-2.138965923484701825e+00,6.524287706883124649e+00
3.220062647398391209e-01,-2.189588162649328762e+00,6.510928083037279102e+00
3.282507367886295380e-01,-2.332015665712825925e+00,6.460463890937035103e+00
2.926597444813038851e-01,-1.997040399503970498e+00,6.499397633919514305e+00
1.375987020549317430e-01,-1.926661072023680310e+00,6.492921302056590349e+00
-1.038483857622536227e-01,-2.134757107669751797e+00,6.440910003377758208e+00
-1.219685961527944423e-01,-1.934828312791866622e+00,6.596284558079023697e+00
-1.732287751240335627e-01,-1.592603586993533771e+00,6.563142556981131470e+00
-1.786365167327238768e-01,-1.590311760923787565e+00,6.578379282935602035e+00
9.324087892237642450e-02,-1.158035712968644049e+00,6.585893572638909177e+00
-3.597562958716545300e-01,-1.435124734729219309e+00,6.551165295368714503e+00
-2.943095460083657855e-01,-1.410847170677825391e+00,6.710571059189228471e+00
-3.684173000384737273e-01,-9.150518557239454287e-01,6.520991006416297253e+00
-2.978874244015410344e-01,-1.149733222874177230e+00,6.814936610137159789e+00
-3.969592698572840250e-01,-8.906010442896988843e-01,6.674517612222890861e+00
-3.985353644537618090e-01,-9.106787956511563920e-01,6.246987230495047783e+00
-7.329347491202330422e-01,-6.680374395554952160e-01,6.581339289652462732e+00
-6.137839367132651436e-01,-5.433092890800266250e-01,6.619155208036958449e+00
-7.980228346807860529e-01,-5.294148137903550433e-01,6.630880735336242005e+00
-6.531365374119587619e-01,-1.492388559024142580e-01,6.450131379591546477e+00
-7.415116323553055944e-01,-4.358643959156967007e-01,6.604352192632587659e+00
-7.320942577871764056e-01,-2.190766263529347613e-01,6.738740887541115221e+00
-8.535521708879203473e-01,7.767412216583144402e-02,6.416036411066198042e+00
-2.991923213133498294e-01,3.862716195247276607e-01,6.683921178030690413e+00
-5.222159980148917136e-01,2.228406120656726275e-01,6.580937790596145476e+00
-3.655644667548287319e-01,3.182984976051617676e-01,6.588169104977097845e+00
-8.357171373701295369e-01,1.375475763817257113e-01,6.526249566569052973e+00
-5.625777115764090119e-01,6.907166323989379908e-01,6.474789359523399845e+00
-9.332902403268510394e-01,6.629665920759151287e-01,6.542230119388138476e+00
-3.703631240117276624e-01,8.462576297696942085e-01,6.441480230371158910e+00
-3.435542867234397946e-01,1.003873940093749528e+00,6.613837862170649728e+00
-3.911122056788199353e-01,9.173150724747887175e-01,6.647526727091150001e+00
-8.539643978792836598e-02,1.149857744493100853e+00,6.732884088810008549e+00
9.987202799111581653e-02,1.051414562270153841e+00,6.403039066929400391e+00
5.661094654746622046e-02,1.137597074997052093e+00,6.721281301921821161e+00
1.980403677859809281e-02,1.393455005706704553e+00,6.523891832330771301e+00
2.834905027031117686e-01,1.491138201155456811e+00,6.441903246371157188e+00
1.017325355635880502e-01,1.536771026332911738e+00,6.309762287316841523e+00
2.829568184888836546e-02,1.546211051971808637e+00,6.307688397192239727e+00
5.993969914433361357e-01,1.530520168948959148e+00,6.354301234617620864e+00
6.453599650264599807e-01,1.452940039719020637e+00,6.549070230562332284e+00
7.888834253521166406e-01,1.474922055298498957e+00,6.613715656080874972e+00
1.025662455272740026e+00,1.571305115880483161e+00,6.536854966998529193e+00
9.072844143682939899e-01,1.902108165080861335e+00,6.838024261218821565e+00
1.011841180252508687e+00,1.897574906746486878e+00,6.587424409610180831e+00
1.001399527476895646e+00,1.608025303026822117e+00,6.680008729324542927e+00
1.205981048562254410e+00,1.532807669155990205e+00,6.660692801071204983e+00
1.127523887263036206e+00,1.755526076343041364e+00,6.545550030851593704e+00
1.652643672382448248e+00,1.717696223964858326e+00,6.550852232551029886e+00
1.706479586101818047e+00,1.837587595331789947e+00,6.417097444365049697e+00
1.920613712158113051e+00,1.603573740453901886e+00,6.562106038659892171e+00
1.884056393640360483e+00,1.635842474404639812e+00,6.598396019300756699e+00
2.066992599285689014e+00,1.716547264931790995e+00,6.590553319387931097e+00
2.136260508431545357e+00,1.429647936094941452e+00,6.409531658953590672e+00
1.938044651776610561e+00,1.529421615680169433e+00,6.826953215442758349e+00
2.231617214628294654e+00,1.355862004455205883e+00,6.741965799282642280e+00
2.503872941052215140e+00,1.286522522034678317e+00,6.751012906645859069e+00
2.579326629292618467e+00,1.252308773240062179e+00,6.621949598962062922e+00
2.624375645486944464e+00,1.217091039151086962e+00,6.535108616224882816e+00
2.589355398404944442e+00,1.214342556275815666e+00,6.580774875405738911e+00
2.939906037348187340e+00,1.037854353453681933e+00,6.523722324155343699e+00
2.912459779563909112e+00,9.601631135778520010e-01,6.441932450470508442e+00
3.033795865267336911e+00,1.120706398743218202e+00,6.450725481817689122e+00
3.123808582841707704e+00,7.192624017671140901e-01,6.519880552834373511e+00
2.964023538102528832e+00,7.318564002641684274e-01,6.457067582064198064e+00
3.005015525347813909e+00,1.264964531093982769e-01,6.655648750933094604e+00
3.165585076145560173e+00,4.117825046064900185e-01,6.435767650286901898e+00
3.011096008893272558e+00,3.750172451347550395e-01,6.430697989042543306e+00
3.033519486007725696e+00,3.755998499086072306e-01,6.606308852176767665e+00
3.257924110461003941e+00,1.656011187935784446e-01,6.376116437226370337e+00
3.296316297417012375e+00,-2.776863013976489936e-01,6.774156232322996907e+00
3.252048632628143920e+00,3.964976239010034598e-02,6.607543751013349898e+00
3.285372004127402157e+00,-3.116151919696689143e-01,6.625886562555932890e+00
3.234571946073142357e+00,-3.399567997944282771e-01,6.346994637848485610e+00
3.394616080822376425e+00,-6.267823768140474705e-01,6.473642134241034185e+00
3.165334106724385421e+00,-7.159155580331264535e-01,6.755087001041437667e+00
3.277546556374198339e+00,-5.633872545564094780e-01,6.836881490793568439e+00
2.960553566905225420e+00,-6.878683195307684350e-01,6.751567514175158990e+00
3.091321405458004268e+00,-9.022685106557978285e-01,6.629312345124344752e+00
3.132139379807834523e+00,-1.099311879400305170e+00,6.760556272396609501e+00
3.181331854515237811e+00,-1.259539258711436460e+00,6.732534432767911525e+00
2.981345882516947654e+00,-1.508699859761192030e+00,6.702046476651917217e+00
2.867462754080130072e+00,-1.244152972074014984e+00,6.478823995817259984e+00
2.882654370153503454e+00,-1.655102845259078359e+00,6.850450562084351880e+00
2.853357995545299008e+00,-1.484686418527809471e+00,6.383506276762263454e+00
2.882983631303940975e+00,-1.482630786077654639e+00,6.455666175472320134e+00
2.716544356257456272e+00,-1.650374172502574011e+00,6.771468504094703356e+00
2.485580162480557576e+00,-1.548771185258705163e+00,6.707965454911729353e+00
2.579534500177908196e+00,-1.683098300209220577e+00,6.737175482910731539e+00
2.331002934382712777e+00,-1.734611585437361825e+00,6.765328400794690111e+00
2.304943510487817093e+00,-2.112862140494107699e+00,6.591223087613531817e+00
1.996544036746211503e+00,-2.194194599343493923e+00,6.755220736108983992e+00
1.999101477117464887e+00,-2.020198768651839671e+00,6.549747462962630884e+00
1.928553446929454518e+00,-2.166509096811481072e+00,6.762187114831919033e+00
1.965973291624294017e+00,-2.149704306523769315e+00,6.690139018870993048e+00
1.458755616465004401e+00,-2.376173620378207119e+00,6.597059357175761640e+00
1.525219199963337990e+00,-2.247499298362305886e+00,6.588987278029970085e+00
1.639135117852893231e+00,-2.237471706241919822e+00,6.617772746423108643e+00
1.379215799871078563e+00,-2.265576400663610102e+00,6.697590530445341805e+00
1.411360539562432237e+00,-2.251275791467687526e+00,6.743737429199138766e+00
1.180410015574534288e+00,-2.097239866428935340e+00,6.447695554838212217e+00
8.806196321750207057e-01,-2.246296021548725097e+00,6.841521611591421248e+00
8.142482685310841184e-01,-2.149814770610053216e+00,6.736327852773204228e+00
7.466613926540202062e-01,-2.378240408448496712e+00,6.640497644281265543e+00
6.671456111739915151e-01,-2.123060975479529322e+00,6.761589742891366939e+00
4.988174156735747378e-01,-2.069948619219891039e+00,6.617889464035017433e+00
4.755787096772225997e-01,-2.173006967137962153e+00,6.495987666571592989e+00
2.961405885949967010e-01,-1.897989048846281390e+00,6.625632130037566014e+00
2.022663427334202291e-01,-2.122143438641930224e+00,6.649166065793651548e+00
-1.741776275583493683e-01,-1.819846227259620086e+00,6.582952669397529100e+00
1.720180392770181976e-02,-1.973516641237494040e+00,6.454352370028857422e+00
2.163061313953175413e-02,-1.892365326160068140e+00,6.534491751626441136e+00
4.826966571198457179e-02,-1.592632323039997688e+00,6.530453677033706050e+00
-2.535531443613845970e-01,-1.681802329925249140e+00,6.601999597825515487e+00
-1.253365615867485239e-01,-1.465427492408467369e+00,6.509529241595213733e+00
-4.946863639961630033e-01,-1.439530322620120817e+00,6.470960571610646639e+00
-4.383629335596271881e-01,-1.487830518600037788e+00,6.620533091467356357e+00
-5.413551707696281357e-01,-1.262921977009559438e+00,6.544083245819749095e+00
-5.679295572931810643e-01,-9.654839301031469256e-01,6.568911271374672900e+00
-3.923537204022357616e-01,-1.084961287953110975e+00,6.524957590996119272e+00
-5.068860537017184642e-01,-7.577603187732825374e-01,6.609251681459334726e+00
-5.928459496774335369e-01,-6.964442073836155656e-01,6.415424804027195727e+00
-6.489822359535952767e-01,-5.649292249660329279e-01,6.596422107192082329e+00
-7.318581276417679415e-01,-3.813364356445598236e-01,6.366264287138632127e+00
-6.216824960697995284e-01,-5.436859563607312484e-01,6.763016133461530188e+00
-4.788003879270381069e-01,-4.949426941677936842e-01,6.687465994630465538e+00
-5.533956895533926890e-01,-1.856338991945321037e-01,6.606468251604479924e+00
-7.991365952444126064e-01,1.502413116486555622e-01,6.590628186706871006e+00
-5.452089887213783514e-01,1.680769832803519770e-01,6.579908677313373033e+00
-5.329863331226195600e-01,2.189546252635934387e-01,6.817717472143193902e+00
-5.816944996623865105e-01,2.639649184725613162e-01,6.416946680188054586e+00
-3.290828353098497194e-01,1.712985311371914010e-01,6.442353253214455400e+00
-5.715992156192191143e-01,6.802881222668458738e-01,6.475129025239754199e+00
-4.807958994591590152e-01,6.133453753534466868e-01,6.655500530018355398e+00
-7.326906399705950257e-01,7.611567011803646032e-01,6.659499762910297882e+00
-1.681569145509072827e-01,7.169767771288898528e-01,6.566193877282182179e+00
-4.670594648026136220e-01,1.114992803275340449e+00,6.861534636488968886e+00
1.879092064199386347e-02,1.216708319965267737e+00,6.801396675660866364e+00
-1.014676899257996312e-02,1.378506012748819565e+00,6.838535488596567902e+00
2.414709268028716188e-02,9.948667768742004425e-01,6.684192050229629700e+00
9.930987265555861476e-02,9.431590894744055209e-01,6.453608528746285877e+00
1.165664091240625755e-02,1.335267050680267964e+00,6.562521420045829501e+00
2.737951814518441718e-01,1.364080089873088486e+00,6.487003423066913577e+00
1.381532243859364684e-01,1.295638433471571371e+00,6.443971546700455022e+00
5.899479988950141474e-01,1.509850860024369856e+00,6.515973393937950497e+00
3.084949675439954686e-01,1.537290514832352351e+00,6.813485619973114638e+00
6.539573409144303628e-01,1.509420797802625280e+00,6.586204022933990210e+00
7.212108787608318972e-01,1.644410796493743332e+00,6.726909797868888319e+00
1.337863360868646767e+00,1.775484426572995433e+00,6.845841458737184304e+00
9.698783599444664727e-01,1.598283447198274310e+00,6.702628908931890450e+00
1.405662680910301443e+00,1.804293892655078890e+00,6.542839300927872692e+00
1.080301050067321356e+00,1.589746982585125368e+00,6.484895030379866476e+00
1.414344020374136202e+00,1.786018951769918539e+00,6.745400991055763740e+00
1.519678402151092067e+00,1.367954590852005881e+00,6.404623664270644667e+00
1.763519208087266366e+00,1.349924780500419974e+00,6.720872691287274492e+00
1.753597831194327661e+00,1.952672158512473777e+00,6.488224750333316138e+00
1.677391541545755871e+00,1.625544119627779338e+00,6.691128390476496435e+00
2.010166293780898172e+00,1.480824471342818471e+00,6.732476830445585314e+00
2.317930712670542626e+00,1.509169155691329145e+00,6.684857391642917257e+00
2.536017144779402432e+00,1.450275439310436232e+00,6.558729443937460601e+00
2.147293748248434664e+00,1.088307766046622715e+00,6.498877485630552897e+00
2.266928470627126657e+00,1.428718629832568032e+00,6.936626246785699834e+00
2.598208535630903260e+00,1.061772219802292305e+00,6.643840293315495416e+00
2.453993619892460121e+00,1.317232670310275244e+00,6.525142829022555269e+00
2.690601336767805218e+00,1.119703565937826051e+00,6.335464083225873289e+00
2.464060103420512515e+00,1.085738657321032363e+00,6.525301745473520043e+00
2.722111694862936027e+00,9.684023803706945932e-01,6.604157508817053213e+00
2.853940192842198798e+00,8.970020183527984692e-01,6.524115915939565191e+00
2.833274532613994090e+00,7.756238415948921716e-01,6.645600046072037692e+00
2.995207054499633870e+00,6.750370620989188941e-01,6.731008654720285200e+00
3.081993552086555788e+00,5.790262838229567333e-01,6.372459328961918246e+00
3.282721031039094406e+00,2.329379625204237858e-01,6.539920904204184815e+00
3.145632501320287489e+00,2.893767875180611182e-01,6.830594672262987110e+00
3.416646350256230313e+00,2.558757610515742797e-01,6.603723052748548206e+00
3.423414811600346663e+00,1.004419882241389672e-01,6.682489746950345477e+00
3.166411171914334410e+00,2.175140186872175918e-01,6.458062884466080789e+00
3.267357263734484540e+00,-2.174468404660071519e-01,6.574739780912967291e+00
2.956404799906182213e+00,-3.535609578583029378e-01,6.686625011935899643e+00
3.191187969429201132e+00,-4.018935842239924061e-01,6.522541782085195194e+00
3.346522352036682246e+00,-5.517464492560556488e-01,6.516610222816117570e+00
3.322374442697971553e+00,-4.671982424900998354e-01,6.377424508555158411e+00
3.306231923320218868e+00,-8.396952560716616221e-01,6.854559998375278518e+00
3.142026569355343746e+00,-8.647530000384962001e-01,6.738766341459648146e+00
3.111984491752538329e+00,-1.211354116837064288e+00,6.589289893424409073e+00
3.151930015806100105e+00,-1.373648789437149853e+00,6.573624602405474526e+00
3.178138098834919933e+00,-1.354994145660081140e+00,6.600512589495371785e+00
3.006855572151332812e+00,-1.504675835099388737e+00,6.493741186059880377e+00
3.001861655797245287e+00,-1.146313912221891718e+00,6.587309112250490983e+00
2.967368705706755261e+00,-1.497202204012867632e+00,6.711371756305386960e+00
2.722924657514002256e+00,-1.632723941394438771e+00,6.594507116769477761e+00
2.833699305202423968e+00,-1.766889113781574761e+00,6.475956809316487650e+00
2.533927751158571606e+00,-1.663503349136342235e+00,6.466171844928954471e+00
2.906544240726444794e+00,-1.930464158397251939e+00,6.556631018987888915e+00
2.280875493163760481e+00,-1.865066006738353988e+00,6.650487260849834215e+00
2.196339257003488754e+00,-1.945972307481836916e+00,6.528418966272930390e+00
2.261052604284201184e+00,-2.046285787067399387e+00,6.678799941481326385e+00
2.116260450705900187e+00,-1.938938822974041187e+00,6.481087628054740257e+00
2.090932500023669594e+00,-1.967048664814982306e+00,6.563862918711008909e+00
1.953037650280118998e+00,-2.387988692677660119e+00,6.829300565797581157e+00
1.866893439264037280e+00,-2.234303138288054491e+00,6.312122481553739561e+00
2.028754223661971334e+00,-2.173730070278266702e+00,6.645055344446808121e+00
1.528729290917932193e+00,-2.330626600907850676e+00,6.438024701131073613e+00
1.369489705015245917e+00,-2.409093629911078782e+00,6.604975193398419542e+00
1.337007809244820766e+00,-2.331617194832103834e+00,6.653312310575388189e+00
1.017652511442913799e+00,-2.413375446807702218e+00,6.557844277926957233e+00
1.175904046536729197e+00,-2.095087756656921041e+00,6.626507328412289510e+00
1.000866772794468451e+00,-2.367729624275743294e+00,6.473845021355156604e+00
1.025884038506474916e+00,-2.105713387200321307e+00,6.526422737002002705e+00
6.918903224259753681e-01,-2.181284893528212976e+00,6.643139202769508422e+00
8.419949107549684619e-01,-1.893605444110369795e+00,6.541519195247904150e+00
4.162569267801890516e-01,-1.992748875067339887e+00,6.482309733705160504e+00
2.795853650071493668e-01,-1.864787727896431768e+00,6.630360346293288742e+00
3.491004981955339592e-01,-1.861213225509385616e+00,6.460383419879514477e+00
2.634038085441953170e-02,-1.824617136839561837e+00,6.886700505359805824e+00
-1.987527100665826552e-01,-2.138801685364469130e+00,6.537319158634177008e+00
3.571805042959989018e-01,-1.686250703833390041e+00,6.594490421901858745e+00
-2.232607584368077602e-01,-1.517160167761842260e+00,6.712088431533079991e+00
-4.772201619238039538e-02,-1.562332612713263069e+00,6.526447822085211570e+00
-4.536582288956347853e-01,-1.665815188603888997e+00,6.681506605948270838e+00
-2.482944657602914329e-01,-1.614571350581620601e+00,6.634363832861196464e+00
-3.907750378063887808e-01,-1.359771923395098669e+00,6.778133773482051261e+00
-6.722358217252344392e-01,-1.246889032812090292e+00,6.731514303269014121e+00
-2.344054360377137436e-01,-1.176672937266589614e+00,6.422418821990708793e+00
-5.194916010519926575e-01,-1.118200554321516771e+00,6.681623791603319873e+00
-4.844233520628494771e-01,-9.168960595874355857e-01,6.399919859190879912e+00
-7.382524324812684835e-01,-6.787942510956387343e-01,6.796885455776041418e+00
-5.587554409559322144e-01,-5.957489078362729895e-01,6.724312847132075888e+00
-8.895912867135072899e-01,-6.714851504281327266e-01,6.604984679989129859e+00
-5.532475404408543351e-01,-5.692321491037366510e-01,6.714019975975933363e+00
-6.199972874974298831e-01,-2.626118589081008481e-01,6.393774729015846425e+00
-6.685192029026928440e-01,-4.116761931945698838e-01,6.832199922449721186e+00
-9.036218917780467486e-01,1.711764242340070852e-01,6.699170321890671964e+00
-6.119226217457254258e-01,-2.677299564948670135e-02,6.459845118786516238e+00
-5.492415496276468190e-01,3.027480676216834365e-01,6.598501745985100087e+00
-6.267153625705932374e-01,2.924991895741918535e-01,6.665845987358575364e+00
-6.264547569641282232e-01,2.042037086869216700e-01,6.729855622376660129e+00
-3.310615813599407931e-01,5.074267297319970949e-01,6.833369073047323106e+00
-6.261013200555635150e-01,5.682785402719083834e-01,6.347459479638851043e+00
-4.690931822536524298e-01,8.617555228627410413e-01,6.379837726309967039e+00
-1.268510444541396109e-01,7.732858716672174060e-01,6.725130809037608515e+00
-1.970864949867666138e-01,9.107147315578461022e-01,6.402994685699223254e+00
-2.841056096070103676e-01,8.653021342931228599e-01,6.539262902632001939e+00
-3.501883123199838188e-01,1.271830304632263875e+00,6.433471477184300902e+00
4.063244075590329019e-02,1.183443683571736793e+00,6.693792076147311754e+00
1.336823719251273301e-01,9.871660169332739931e-01,6.860871354231257158e+00
1.242283042841429014e-01,1.231002391968773146e+00,6.634704641787730672e+00
3.970193258164649297e-01,1.602741903309017113e+00,6.506777572757473926e+00
2.808032618442532491e-01,1.599379115005980401e+00,6.690571172908795106e+00
4.652570944247191864e-01,1.354857413271291389e+00,6.737561311111019968e+00
7.248371447587078631e-01,1.448514644506786242e+00,6.706780855440043432e+00
4.753085471605107415e-01,1.777400951589131139e+00,6.593788252092651625e+00
8.681457349632453191e-01,1.791368476688681932e+00,6.589979173297695780e+00
1.020751689789097139e+00,1.588927993850229869e+00,6.506572706427574460e+00
9.529818911562861761e-01,1.714590003730967815e+00,6.477385158532393383e+00
9.999228337101168096e-01,1.727418897667041708e+00,6.765504389605112578e+00
1.164588478935224325e+00,1.656210001244363905e+00,6.781472603017200562e+00
1.399178596805950026e+00,1.891170710597388505e+00,6.627909354169711165e+00
1.707481515018115292e+00,1.560086216281795002e+00,6.784839393762220006e+00
1.505368055705345487e+00,1.750634364807064580e+00,6.595853972420426814e+00
1.756378436212991057e+00,1.749700398731451001e+00,6.422373218762791325e+00
1.913455560904872899e+00,1.769665532114187867e+00,6.533637181766026814e+00
1.720835160740403103e+00,1.573760637940753382e+00,6.837532587963786490e+00
2.048953717418636078e+00,1.589243691902240796e+00,6.454884176198060430e+00
2.034060467554502871e+00,1.708872112485799954e+00,6.550724208445457997e+00
2.387646366146821020e+00,1.519030135556389105e+00,6.596592388826817199e+00
2.234091306025294266e+00,1.698297638040920710e+00,6.574054975958609326e+00
2.366794077201539004e+00,1.127753803462799409e+00,6.709647649142135961e+00
2.444491842508368151e+00,1.201378876363508041e+00,6.647999485519841656e+00
2.530279260155933407e+00,1.073336640654617646e+00,6.464126531512674134e+00
2.711384471861163714e+00,9.765443931185716631e-01,6.576041996608954499e+00
2.773203740521410943e+00,9.858305760889285452e-01,6.740738900194010341e+00
2.963937305034338276e+00,9.014382704419584558e-01,6.611386143823213324e+00
2.906164358294391015e+00,9.201970354733145507e-01,6.501718515710892987e+00
3.016882066110020855e+00,7.339003693925986171e-01,6.528915952649152032e+00
3.126444675075077395e+00,5.894336941918405515e-01,6.761482340212932485e+00
3.042801718028244728e+00,2.782602086077088921e-01,6.715048448049182106e+00
3.112690925138073439e+00,4.582239445795873167e-01,6.432389276716603987e+00
3.026786106523942088e+00,2.068489494538727769e-01,6.748050787874460887e+00
3.042906040545208413e+00,3.458060592020612556e-01,6.850773679954786921e+00
3.250569115334223991e+00,1.756021427760361686e-01,6.598992866406062419e+00
3.445140607679983535e+00,4.660182547870879433e-02,6.888402620021325085e+00
3.192709520231245879e+00,-1.347182133443990404e-01,6.544648335608587608e+00
3.375805997636648570e+00,-3.565905109681299923e-01,6.570588602272380285e+00
3.491073932867077012e+00,-3.520921616987245373e-01,6.757717656512252091e+00
3.198938029677588890e+00,-6.858618786414207857e-01,6.479878307697977569e+00
3.153944980841809187e+00,-6.765872850405421080e-01,6.628326954708048113e+00
3.150132220177888076e+00,-6.382487616722123391e-01,6.262799527925768217e+00
3.227833784128115724e+00,-7.020566196257564950e-01,6.577860803097447473e+00
3.317254029271190507e+00,-1.037865690021565257e+00,6.491189761509368772e+00
3.206288630635709236e+00,-1.329419564615980320e+00,6.659268449453726646e+00
2.943123409808114044e+00,-1.108825971369610475e+00,6.590110401719991629e+00
3.329798130066345507e+00,-1.166248670322953096e+00,6.456386197290176376e+00
2.925964029202509753e+00,-1.435828477169735828e+00,6.547682098627636726e+00
2.919179452288452659e+00,-1.302582796810044297e+00,6.693703340367910926e+00
2.856242356937143345e+00,-1.538770531030443589e+00,6.634529055607602643e+00
2.741958978922944823e+00,-1.654471364102076070e+00,6.756676497523294245e+00
2.536935689183984710e+00,-1.834972689188142603e+00,6.765168318950036230e+00
2.578416289521340943e+00,-1.683334564262287447e+00,6.738452286147026626e+00
2.180630323753507405e+00,-1.993394458468937591e+00,6.695176949195900562e+00
2.210356155802557510e+00,-2.226593335360519177e+00,6.819684943625682116e+00
2.419652254018612059e+00,-2.081023234462572535e+00,6.901242005624426135e+00
1.918954173494205495e+00,-2.215852391396133658e+00,6.416808178141678809e+00
